TIC,split,sector,camera,ccd,detector_x,detector_y,valid_cadences,physics_umap_1,physics_umap_2,instrument_umap_1,instrument_umap_2
261139831,train,1,4,2,1940.4422723948496,25.240857568719573,960,3.2915509,9.796557,1.4598715,6.4119797
261139824,train,1,4,2,1933.5935584005001,21.352838976970386,960,3.1001713,9.670401,1.4993565,6.4015613
261139852,train,1,4,2,1943.967777812517,6.03371000646123,960,0.9189036,7.326708,7.0135016,7.5334134
261137462,train,1,4,2,1940.9275016606514,7.510249510974608,960,1.1082666,7.6240144,6.9845567,7.5441775
261137451,train,1,4,2,1935.860989623279,9.424476518129149,960,1.0963053,7.647005,7.0597672,7.5050087
261137431,train,1,4,2,1923.9825746121685,20.391379233473092,960,3.3335137,9.835762,1.4279969,6.371134
261137418,train,1,4,2,1912.6493625206806,17.06944369165813,960,2.7762754,10.060965,1.7231656,6.439128
261108847,train,1,4,2,1904.6490150888071,14.948142385970177,960,2.2941527,9.398898,5.994618,6.867413
261108834,train,1,4,2,1900.919340609567,17.28606471589839,960,5.693619,6.264695,5.7054334,6.689868
392013419,train,1,4,2,1954.026733817386,33.49280022542206,960,-0.6256126,10.454615,-0.16883507,7.9035234
392025941,train,1,4,2,1945.6660380566402,41.71945792533499,960,5.068168,9.658388,1.2121421,6.3052106
392013394,train,1,4,2,1940.0784275181438,40.063842651418916,960,6.2326903,8.596833,1.2784057,6.3290744
392013395,train,1,4,2,1935.6149502518495,33.077693637970384,960,5.9069242,8.861451,1.2034305,6.2375107
261139779,train,1,4,2,1919.5604758671338,39.52131789774069,960,7.478304,7.875507,-1.3975267,3.4431114
261139776,train,1,4,2,1919.7234697504477,40.56999783386338,960,7.5562596,7.78242,-1.4000871,3.3771877
392013375,train,1,4,2,1927.6059439726444,49.257619481293325,960,7.865702,7.4763355,-1.255984,3.1226585
392025903,train,1,4,2,1927.4150516175291,57.789635135666586,960,8.3413725,7.2133646,-1.1800001,2.9628942
392013362,train,1,4,2,1922.3589492200508,55.8998369179375,960,8.270519,7.295784,-1.1674409,2.944428
392013373,train,1,4,2,1924.9044422489753,47.05879573368319,960,7.6527424,7.7639375,-1.3749126,3.3454483
261139771,train,1,4,2,1915.1458075221217,41.75200649170892,960,7.591827,7.8030615,-1.404987,3.3329365
261139755,train,1,4,2,1906.0699927255991,50.6119189196802,960,8.279421,7.124528,-0.36582714,2.5987973
261137417,train,1,4,2,1917.2139716458469,27.834471184157625,960,5.5968966,9.012375,1.283335,6.3130417
261139788,train,1,4,2,1916.5504234044558,28.70259992086988,960,5.7283883,9.06993,1.2469697,6.2538633
261137412,train,1,4,2,1913.7271892312574,26.01422770674657,960,5.5328164,9.184267,1.3299282,6.2876787
261137407,train,1,4,2,1911.2574671396071,29.346139329861362,960,7.160016,7.147976,1.2854286,6.278161
261137408,train,1,4,2,1911.7909143611566,28.909716180338993,960,5.6768713,6.1941414,1.2520761,6.3103557
261108823,train,1,4,2,1898.0803392476687,24.522080356714298,960,6.2784495,8.629144,1.1972761,6.306104
261137398,train,1,4,2,1901.9372197819926,24.025647120000777,960,6.2056193,8.7219095,1.3070084,6.3111463
261137386,train,1,4,2,1901.4514007741707,36.48050745603747,960,7.7891445,7.6821237,-1.2438605,3.152873
261139752,train,1,4,2,1902.8777316419653,47.29366902130818,960,8.259743,7.0644765,-0.45908678,2.6123562
261137366,train,1,4,2,1892.4061350194568,39.263668061486094,960,8.12601,7.552964,-0.8216507,2.8988001
261137368,train,1,4,2,1891.8806031727859,38.082842333729374,960,7.583625,7.0094266,-1.0505933,2.8335452
261137370,train,1,4,2,1892.6395818970952,37.94334727218164,960,7.7315736,7.148783,-1.1374226,2.9688566
261137362,train,1,4,2,1889.0755129136467,38.76944669869689,960,6.608332,5.92951,-0.945872,2.8313587
261137359,train,1,4,2,1888.1375752482604,39.86767577367229,960,5.92149,8.925322,-0.72513026,2.842883
261108794,train,1,4,2,1884.3634632344924,35.87489904990137,960,8.163924,7.0477767,-0.9422335,2.7818656
724114390,train,1,4,2,1881.2561484251933,38.039138655628776,960,8.122681,6.956555,-0.66577613,2.7091217
261137348,train,1,4,2,1880.7566663530515,40.12874764407875,960,8.226103,6.939886,-0.20190908,2.8479931
261108852,train,1,4,2,1903.3646182375237,8.37920440975942,960,1.3677787,7.8471675,6.208858,6.991744
261106493,train,1,4,2,1895.3677193669778,8.164432795383874,960,1.560129,8.00418,6.268109,7.024962
261108835,train,1,4,2,1896.9735083729895,11.845428291518061,960,1.5401268,7.9611855,6.0347013,6.8410063
261108829,train,1,4,2,1895.624787352747,16.973580597259968,960,4.886091,9.760516,5.9188795,6.77583
261106488,train,1,4,2,1890.6476836650706,9.785633726171708,960,1.4058782,7.9244537,6.073846,6.9214425
261108819,train,1,4,2,1888.7026558427867,14.869303991166513,960,1.9828529,9.662252,5.7078695,6.704138
261091836,train,1,4,2,1874.864476558229,4.79014654556069,960,1.629715,8.148851,5.928486,6.6756635
261091833,train,1,4,2,1874.9158635630822,6.118372043768703,960,1.9071224,8.836217,5.8768663,6.596127
261091817,train,1,4,2,1860.7963607830407,4.325164630687761,960,2.1518118,9.428399,5.8649664,6.2754087
261091813,train,1,4,2,1858.371639371579,4.267024344168831,960,2.180221,9.849948,5.854427,6.285445
261108817,train,1,4,2,1891.8700483464227,21.130501274552167,960,6.3711376,6.47107,1.2656847,6.301619
261108811,train,1,4,2,1891.2261663333013,23.677298826909254,960,5.6933775,9.196776,1.2077768,6.2330046
261108798,train,1,4,2,1882.9679662849858,30.128784071680524,960,8.727762,7.253985,-1.167907,2.936414
261106468,train,1,4,2,1877.5014993731745,17.473483009081026,960,5.528583,9.734912,5.6761684,6.6449213
261106467,train,1,4,2,1878.789114177214,19.76083110188395,960,5.4435077,9.35066,-1.0282779,2.819912
261108795,train,1,4,2,1881.6913823352072,31.794135805286288,960,5.681661,9.156885,-0.94367933,2.798272
261108788,train,1,4,2,1879.2276129560273,31.773677238429315,960,8.158328,7.2009206,-0.89774406,2.7724752
261108785,train,1,4,2,1874.3129494298098,28.517111473747974,960,7.9099884,7.653293,-0.9841404,2.6782684
261108766,train,1,4,2,1867.3478509922622,33.531758668101205,960,8.125195,6.6891656,-0.27471873,2.9288971
261108773,train,1,4,2,1874.1420871239718,37.50020741734726,960,8.105134,6.671737,-0.13298173,2.9081964
261108768,train,1,4,2,1872.5724334586719,39.64806823763801,960,8.2611685,6.51563,-0.12258949,2.9478817
261108758,train,1,4,2,1867.918537208641,41.995377787688156,960,7.0344963,5.8849998,0.5380868,3.4499443
261106445,train,1,4,2,1864.7229560231635,25.97837545418591,960,5.3527083,9.273613,-0.47666916,2.9979894
261106431,train,1,4,2,1860.7754766747385,35.16678460406549,960,6.895937,6.00825,7.0714917,3.071322
261106427,train,1,4,2,1857.375447715466,33.319659626366125,960,6.875198,5.9457173,7.026697,3.110382
261106422,train,1,4,2,1857.2452868737842,39.09504259559163,960,4.9411263,5.3083344,7.0703425,3.168837
261106413,train,1,4,2,1848.5671133443639,32.785001986021896,960,1.2015696,5.280364,7.3302307,3.3835077
261106407,train,1,4,2,1848.4774049951004,36.743239737967755,960,2.2324243,10.72619,7.2574162,3.233326
261091797,train,1,4,2,1854.4820727251351,18.249695425037483,960,2.5259058,8.545503,5.9415116,6.153152
261091804,train,1,4,2,1855.3266202973703,15.446726201997729,960,2.5378034,8.574556,5.9548326,6.21834
261091806,train,1,4,2,1852.1927346053303,10.354301039007145,960,2.5600095,8.537923,5.9281588,6.2634954
261089363,train,1,4,2,1842.8674301910391,7.817369469922836,960,2.539539,8.549453,5.8880887,6.2183313
261089345,train,1,4,2,1837.0306495219538,14.32817927378732,960,2.506661,8.465647,8.097153,4.3711777
261091780,train,1,4,2,1847.64355303628,26.31361442220378,960,4.535597,3.7938485,8.033895,4.3402143
261091782,train,1,4,2,1845.564318138563,20.541317225052527,960,2.4513216,10.712496,8.019638,4.4151945
261091778,train,1,4,2,1842.5991756059827,20.674509231863393,960,5.408241,9.232921,8.153675,4.290776
261091769,train,1,4,2,1839.5422215760534,25.599749175258506,960,1.0961014,5.258949,8.24596,4.2650566
261106417,train,1,4,2,1847.3175551351499,29.04085986689913,960,2.602782,10.678536,8.192645,3.779052
261106402,train,1,4,2,1844.3484986950498,35.12415017992648,960,2.9902902,3.790086,8.326005,4.1492667
261091757,train,1,4,2,1837.3407573451382,30.363656776084213,960,0.9622742,5.2431726,8.325085,4.2418885
261091751,train,1,4,2,1836.244125414387,33.7993249929591,960,1.1021067,5.298297,8.757784,4.1897216
261091750,train,1,4,2,1833.8848595742593,30.785530712613216,960,0.9938116,4.9011955,8.299983,4.197932
261091764,train,1,4,2,1834.332011563269,20.876335721811955,960,1.0893887,5.284034,8.216661,4.2836323
261091755,train,1,4,2,1831.3515442756257,23.90589893007275,960,1.0423678,5.302438,8.3162565,4.1804647
261091749,train,1,4,2,1830.2424373858619,26.200884583722903,960,0.7110245,5.933557,8.269258,4.2457356
261091743,train,1,4,2,1828.1345252109022,29.50241448464009,960,2.6124897,10.674003,8.41685,4.181807
261091738,train,1,4,2,1825.7688393227556,30.389571058658248,960,1.3241391,10.147258,8.422717,4.2393126
261089365,train,1,4,2,1840.6870699695494,3.002954721338078,960,2.4618466,8.57558,5.8581867,6.1887813
261089338,train,1,4,2,1832.447930946091,10.49885706273553,960,2.510696,10.796742,8.080566,4.3903546
261089339,train,1,4,2,1832.836283563857,10.491400956098772,960,2.5456688,10.75615,8.10591,4.3887744
261063083,train,1,4,2,1807.5309627516292,12.699307650648192,960,4.732978,5.713712,6.666354,2.9113386
261063077,train,1,4,2,1803.8436414267744,14.978438934683858,960,5.4509172,5.838845,6.702867,2.9065266
261063078,train,1,4,2,1804.797101810665,16.273860814071107,960,5.8513217,7.340207,6.685788,2.9354086
261063072,train,1,4,2,1800.5211903408197,14.734298755951118,960,5.8241215,7.2003703,6.619498,2.928193
261063069,train,1,4,2,1797.153223943723,12.596532678924847,960,9.198918,4.252037,6.597309,2.9093635
261063070,train,1,4,2,1802.232743806992,19.01579464929664,960,2.5112433,10.453321,6.6523213,2.8732374
261063057,train,1,4,2,1798.0298089383239,21.809581038451338,960,9.135679,4.340173,6.658552,2.9057474
261063062,train,1,4,2,1794.4831113159958,14.345056143826874,960,9.295957,4.1064415,2.2836785,3.547967
261060787,train,1,4,2,1793.8542956850742,4.584888951381512,960,9.279956,4.17337,2.6345522,3.8555055
261060768,train,1,4,2,1789.0946365757704,16.274897606411734,960,9.162491,4.2944684,2.5465193,3.743023
261060763,train,1,4,2,1785.0322263624969,13.562701109079194,960,9.125777,4.342498,2.5782208,3.7519536
392011090,train,1,4,2,1779.2068301351462,2.5833395180971803,960,9.299223,4.127036,2.5819395,3.7508388
261060765,train,1,4,2,1780.3647245027635,6.337269121969252,960,9.179749,4.2701607,2.6390502,3.8114803
392011088,train,1,4,2,1780.6726922501327,4.956749535847114,960,9.23974,4.2191076,2.5950024,3.7717853
392011072,train,1,4,2,1772.642654907218,3.5340491888073244,960,9.29709,4.1429753,2.589412,3.7470036
392011068,train,1,4,2,1769.099998484193,3.242509202460727,960,9.232597,4.2340446,2.6034958,3.7740355
261260136,train,1,4,2,2041.6687283926246,89.40389857913118,960,-2.0464914,9.545249,-2.7651258,7.2235484
261260133,train,1,4,2,2042.7917586369244,92.38058255721764,960,-2.0248654,9.577432,-2.7670908,7.2332907
261260127,train,1,4,2,2036.1442433007178,90.64294682637617,960,-2.2230992,9.845199,-2.830679,7.2704506
261257472,train,1,4,2,2027.5038785050747,95.31221478758026,960,-2.700165,9.93501,-2.7870805,6.7851777
261257483,train,1,4,2,2030.3920752403494,87.48176321992412,960,-2.6375744,9.994356,-2.7438834,7.2150598
261257461,train,1,4,2,2018.724742581235,93.92163322120267,960,-1.2600821,9.9383,-2.688612,6.6589065
261257460,train,1,4,2,2016.4816382692288,91.81339844094721,960,-1.2494738,9.990619,-2.6732805,6.597074
261239014,train,1,4,2,2011.2013364654001,89.6612583668632,960,-2.6910722,10.009875,-2.717921,6.941144
