row,TIC,split,sector,camera,ccd,detector_x,detector_y,moment_nll,moment_percentile,moment_anomaly,physics_nll,instrument_nll,physics_percentile,instrument_percentile,classification
694,261257460,train,1,4,2,2016.4816382692288,91.81339844094721,338.1928,0.52375,False,153.75002,148.08173,0.09125,0.28625,typical
696,261239014,train,1,4,2,2011.2013364654001,89.6612583668632,355.25543,0.54125,False,384.91193,166.68973,0.95125,0.3725,physics
697,261260112,train,1,4,2,2033.4637767377526,100.18562723734091,160.69357,0.11125,False,240.06865,192.26497,0.62875,0.46875,typical
700,261260099,train,1,4,2,2024.7025815603588,105.24568399361601,171.5843,0.13125,False,217.84944,228.62712,0.49875,0.67,typical
703,261260090,train,1,4,2,2019.3825646815135,108.68701082735677,341.71,0.525,False,237.52487,152.76639,0.6175,0.30875,typical
704,261257441,train,1,4,2,2015.2768421392561,105.77424556792701,455.46954,0.6825,False,284.08917,129.69827,0.8175,0.21375,typical
709,261257446,train,1,4,2,2012.7441317957746,100.06863936702334,268.94885,0.35625,False,163.62967,174.27063,0.145,0.4,typical
710,261239005,train,1,4,2,2007.0802761690682,93.3793270661636,282.2142,0.39125,False,274.61343,203.8557,0.79,0.53875,typical
712,261257438,train,1,4,2,2006.4468426776907,99.32682732324379,172.9247,0.135,False,351.6077,228.2057,0.93625,0.66625,typical
713,261238984,train,1,4,2,2001.8494470596052,98.54695781890848,228.34668,0.2725,False,306.33386,306.53717,0.8725,0.88375,typical
716,261239029,train,1,4,2,2017.5279499558762,80.94054841581385,170.87105,0.13,False,168.57616,198.69557,0.18125,0.51,typical
723,261239002,train,1,4,2,1999.8140342563693,86.56675661609842,321.38214,0.495,False,323.52478,255.40192,0.9,0.77375,typical
726,261236353,train,1,4,2,2003.4129529764368,76.25579986115719,142.82071,0.07,False,239.2584,293.1381,0.6225,0.85875,typical
728,261236340,train,1,4,2,1997.086936147323,81.08628790029422,278.91602,0.3825,False,230.32242,293.4601,0.57125,0.86,typical
731,261236332,train,1,4,2,1987.3804848258433,79.46323541168826,321.63483,0.4975,False,282.6896,361.3042,0.815,0.925,typical
732,261236338,train,1,4,2,1994.0761537841659,82.9188922772071,305.3483,0.4475,False,200.20172,266.46573,0.38375,0.80125,typical
738,261238979,train,1,4,2,1998.25503763904,95.85763592504054,224.77794,0.265,False,218.16087,407.9455,0.50125,0.95125,instrument
739,261238972,train,1,4,2,1993.2829634351538,96.9573972192575,247.49878,0.3175,False,200.76126,297.55746,0.38625,0.8675,typical
743,261238955,train,1,4,2,1984.2815509592906,99.61015578848274,299.92194,0.44,False,198.52577,278.63486,0.3725,0.83375,typical
745,261236319,train,1,4,2,1989.5598569741032,89.8062009037576,251.73055,0.33,False,178.2203,293.46384,0.24375,0.86125,typical
746,261236314,train,1,4,2,1988.392296035503,92.4068994347164,249.71173,0.3225,False,192.52545,317.97012,0.33375,0.89625,typical
747,261236308,train,1,4,2,1982.3272741492115,92.80083496615768,309.4615,0.4575,False,201.30386,259.25345,0.39375,0.785,typical
749,261236307,train,1,4,2,1985.28079713735,96.15705932133119,288.53702,0.4075,False,191.3873,299.0392,0.325,0.8725,typical
752,261260089,train,1,4,2,2020.5142049184085,110.24576657845769,306.45593,0.45125,False,207.65074,126.412415,0.43375,0.20125,typical
757,261257433,train,1,4,2,2012.1978376807763,108.95640962178489,763.00024,0.86875,False,248.89473,97.721504,0.6775,0.0925,typical
759,261260071,train,1,4,2,2016.0842880874773,118.77206521879793,189.59167,0.17625,False,170.13097,81.58984,0.19375,0.05625,typical
760,261260066,train,1,4,2,2009.4827011169282,118.16557832758812,137.63078,0.06,False,146.54866,97.74838,0.06375,0.09375,typical
762,261257426,train,1,4,2,2001.5066523276405,110.07676320226166,235.9185,0.28875,False,272.1445,212.53195,0.7825,0.59375,typical
763,261257423,train,1,4,2,2003.0954543921434,113.9759261081778,165.8657,0.1225,False,257.07578,117.07124,0.71375,0.165,typical
767,261260059,train,1,4,2,2008.7654237383463,124.58293929338068,129.74893,0.0425,False,183.39517,115.10859,0.2825,0.15625,typical
769,261260056,train,1,4,2,2006.6070086788986,123.94992234251819,320.9575,0.49375,False,253.73746,83.32329,0.69375,0.0625,typical
774,261260047,train,1,4,2,2001.0207092173637,123.35757316894532,272.0983,0.36,False,217.08401,118.47827,0.49125,0.16875,typical
776,261260034,train,1,4,2,2002.6211606953925,131.95726645175841,287.4145,0.40375,False,216.0183,172.99051,0.48375,0.3975,typical
781,261257397,train,1,4,2,1992.2451547626808,129.5756803545153,335.96713,0.52125,False,248.1139,218.12756,0.6725,0.61625,typical
788,261257380,train,1,4,2,1980.8438275898748,128.4818676205894,311.01566,0.46375,False,223.66904,258.89413,0.53125,0.78375,typical
797,261238927,train,1,4,2,1976.2632214797918,111.33226013770992,328.31277,0.51125,False,191.56888,251.05745,0.3275,0.74875,typical
801,261236275,train,1,4,2,1968.4028725753406,101.67487085143159,265.58057,0.35,False,173.82434,184.49777,0.215,0.42875,typical
813,261238900,train,1,4,2,1966.651757072878,122.79546349852238,157.52803,0.10375,False,174.87057,231.25543,0.22,0.675,typical
815,261238884,train,1,4,2,1955.4037464489024,127.11795925291368,620.44244,0.82125,False,281.83093,584.672,0.8125,0.9925,instrument
816,261238888,train,1,4,2,1958.7986095432707,126.68049087774305,522.55707,0.75375,False,262.30994,353.32516,0.7425,0.92,typical
820,261236249,train,1,4,2,1957.1080512401409,114.89816575405692,261.07434,0.34125,False,186.2602,234.89008,0.3,0.69,typical
822,261236228,train,1,4,2,1945.4154411699433,117.43366900363102,175.16212,0.1425,False,285.347,302.4226,0.82375,0.87875,typical
825,261206741,train,1,4,2,1989.336628623151,73.8782725382722,359.32532,0.55,False,239.72885,346.42212,0.625,0.91625,typical
829,261206724,train,1,4,2,1978.1714805261277,73.57993716007388,328.28622,0.51,False,182.706,321.82687,0.27875,0.8975,typical
830,261206722,train,1,4,2,1975.9632674028855,72.51787067050869,314.96152,0.47,False,187.0901,300.85327,0.30375,0.87625,typical
832,261206711,train,1,4,2,1972.674111138405,76.68883243156773,241.66414,0.30625,False,195.61914,261.90918,0.35375,0.79,typical
833,261206715,train,1,4,2,1979.1869232380548,79.93823064593829,274.76718,0.3725,False,185.25758,300.1274,0.28875,0.87375,typical
836,261206703,train,1,4,2,1973.931321325262,81.17263920243117,272.34152,0.36125,False,174.40948,285.03442,0.2175,0.8425,typical
841,261206695,train,1,4,2,1967.6946085260522,81.50247696330906,279.1025,0.38375,False,176.49571,250.48897,0.23375,0.74125,typical
842,261206687,train,1,4,2,1962.457667652999,82.63765245773128,238.85796,0.29375,False,167.99268,219.81992,0.1775,0.6325,typical
843,261204276,train,1,4,2,1969.1428789623617,73.51280797625225,251.0278,0.3275,False,159.55144,203.74477,0.11375,0.5375,typical
846,261204264,train,1,4,2,1962.754416062924,77.4860252860769,292.73795,0.41625,False,166.56673,209.34084,0.16375,0.5725,typical
849,261206684,train,1,4,2,1966.2827940616764,88.7229180894638,293.33942,0.4175,False,164.72801,225.42921,0.1525,0.66,typical
852,261206665,train,1,4,2,1961.7120470014238,96.92366912968328,184.7096,0.15875,False,209.621,204.0737,0.44625,0.5425,typical
853,261206669,train,1,4,2,1964.0164054298964,97.5144447013098,313.86554,0.46875,False,185.29262,197.71092,0.29,0.5025,typical
858,261204247,train,1,4,2,1955.4558020796974,85.60801814347317,280.1052,0.3875,False,168.8975,142.88301,0.185,0.2625,typical
860,261204234,train,1,4,2,1946.1992821176855,91.09893642322218,653.4662,0.8425,False,205.1896,148.81273,0.42125,0.28875,typical
863,261204215,train,1,4,2,1939.4725489788,92.55976758974023,412.20715,0.61875,False,199.89182,204.5818,0.38125,0.545,typical
865,261156405,train,1,4,2,1953.141097424009,65.16486187326245,243.37018,0.31,False,292.92252,194.99146,0.84125,0.48375,typical
868,261156403,train,1,4,2,1950.6503267519577,64.56670084516861,301.6636,0.4425,False,169.45947,207.10652,0.18875,0.55625,typical
869,261156394,train,1,4,2,1945.588961762869,64.13181527322652,435.38394,0.65625,False,162.54843,247.79268,0.13125,0.73,typical
871,261156377,train,1,4,2,1945.6275924605957,75.26478814198231,517.451,0.745,False,195.14978,251.37798,0.35,0.75,typical
872,261156372,train,1,4,2,1940.0036414004949,72.5768351830858,499.4699,0.72375,False,155.49597,245.90315,0.1,0.72625,typical
875,261156389,train,1,4,2,1943.619351443919,64.56334749460048,467.8496,0.70125,False,167.55843,221.6216,0.1725,0.64375,typical
878,392025904,train,1,4,2,1931.5466370328118,61.65149725728225,434.6126,0.65375,False,172.22603,231.3453,0.20625,0.67625,typical
879,392025901,train,1,4,2,1930.7191976362312,62.31413802409447,429.5956,0.64625,False,176.32393,233.33482,0.23,0.6825,typical
880,261156370,train,1,4,2,1933.9636205226223,69.34977066477447,535.75385,0.77,False,153.18207,219.70126,0.08875,0.62875,typical
881,261156361,train,1,4,2,1932.5392958343973,70.94072574297029,464.97055,0.69625,False,160.5418,245.85555,0.12,0.725,typical
884,392025871,train,1,4,2,1919.866108946247,70.99292203264605,460.14627,0.68625,False,167.4407,241.57857,0.17125,0.71,typical
885,261156364,train,1,4,2,1939.9121885276813,79.10147025264297,532.56195,0.76375,False,171.5374,205.23253,0.2025,0.54875,typical
887,261156356,train,1,4,2,1935.2477450036197,78.15667848324611,494.23947,0.7175,False,171.88844,210.00684,0.20375,0.57875,typical
890,261156346,train,1,4,2,1934.4701831722307,87.29501559842204,386.29352,0.58125,False,228.21202,236.36943,0.56125,0.6975,typical
892,261156341,train,1,4,2,1930.115793670911,86.99152902402525,384.20193,0.57875,False,192.93085,211.80588,0.33625,0.59,typical
897,392025861,train,1,4,2,1917.8420460226776,79.0754146845247,298.19675,0.43375,False,203.70961,135.97163,0.4075,0.235,typical
905,261206653,train,1,4,2,1958.8014019970808,101.45785857737218,305.59738,0.44875,False,195.96593,197.9659,0.355,0.50375,typical
908,261206637,train,1,4,2,1948.6401917079043,102.60444072940206,189.90738,0.17875,False,176.4072,213.60791,0.23125,0.6025,typical
909,261206631,train,1,4,2,1949.6609747713571,106.75124103126377,168.52953,0.125,False,181.22049,192.99028,0.26625,0.47125,typical
912,261206624,train,1,4,2,1944.3013983027054,106.16297875940953,345.2307,0.52875,False,221.31955,187.98732,0.52125,0.44875,typical
913,261204216,train,1,4,2,1942.4709255434357,95.48289026589055,413.02927,0.6225,False,191.6368,174.7584,0.32875,0.40125,typical
920,261204201,train,1,4,2,1934.7389643170834,101.92688923401433,285.15118,0.39625,False,236.03305,248.09906,0.6075,0.7325,typical
921,261204193,train,1,4,2,1931.2731104379616,105.52176966379557,192.83514,0.18625,False,323.9403,156.7136,0.9025,0.32625,typical
924,261206622,train,1,4,2,1947.3480292851448,112.3150906163983,498.66785,0.7225,False,296.23712,190.96213,0.85375,0.465,typical
926,261206619,train,1,4,2,1945.4072561670841,110.89645096501238,307.95377,0.455,False,232.24187,201.21669,0.58,0.52375,typical
927,261206610,train,1,4,2,1942.5025393614042,114.38285945976668,325.8765,0.50625,False,265.68698,252.40854,0.755,0.76125,typical
928,261206607,train,1,4,2,1938.9145980609073,113.77232879446476,297.2906,0.425,False,297.2907,308.2711,0.8575,0.88625,typical
930,261206597,train,1,4,2,1932.8148025612095,112.07469869124532,648.80963,0.84,False,288.19177,323.05652,0.835,0.89875,typical
933,261206596,train,1,4,2,1937.9263511167842,118.42419638231688,203.24815,0.21,False,355.74167,306.42184,0.94,0.8825,typical
935,261206588,train,1,4,2,1935.2286826406755,121.27299954778648,409.2971,0.615,False,360.00467,195.67763,0.945,0.48875,typical
937,261204188,train,1,4,2,1925.4053662221788,105.82172503299506,921.108,0.89625,False,215.30809,109.033485,0.47375,0.13625,typical
940,261204175,train,1,4,2,1924.3104736437272,110.29042529069385,508.3527,0.7325,False,319.08847,83.164536,0.89625,0.06125,typical
941,261206565,train,1,4,2,1921.502561198144,118.79268135432851,317.16824,0.4775,False,257.04153,144.81516,0.7125,0.27125,typical
943,261204162,train,1,4,2,1914.8563972158652,112.12905984143946,563.5962,0.7875,False,290.34344,155.83186,0.8375,0.32125,typical
944,261204205,train,1,4,2,1930.5114736468463,93.61432619359034,320.70972,0.49125,False,200.27446,254.63687,0.385,0.77,typical
947,261156319,train,1,4,2,1920.1938673294405,98.44336522328801,191.61804,0.18125,False,357.38016,125.87477,0.94125,0.1975,typical
949,261156310,train,1,4,2,1917.2876556683016,100.6860890142962,465.19803,0.6975,False,266.432,129.99957,0.7575,0.21625,typical
950,261156315,train,1,4,2,1916.2323935085442,97.27031110302796,508.8132,0.73625,False,302.96198,231.90923,0.865,0.6775,typical
951,261156308,train,1,4,2,1913.841129160092,98.91206508689571,888.95593,0.8875,False,239.73622,209.33199,0.62625,0.57125,typical
954,261156302,train,1,4,2,1908.852045027072,96.07025541316713,642.8332,0.8375,False,252.97299,243.2484,0.68875,0.71375,typical
955,261156290,train,1,4,2,1904.1985127315577,95.89087318390192,350.6333,0.53625,False,244.34862,232.26733,0.65625,0.67875,typical
957,261156289,train,1,4,2,1907.321293794296,100.15695979806762,292.70496,0.415,False,247.38371,298.65012,0.6675,0.87,typical
959,392025833,train,1,4,2,1903.7976807356195,92.56770796574231,590.65283,0.80625,False,240.27003,286.70975,0.63125,0.84625,typical
962,261204178,train,1,4,2,1920.0313642908625,104.9797064966725,722.85583,0.86375,False,225.59003,196.93466,0.54625,0.49875,typical
963,261156292,train,1,4,2,1910.9625030606494,103.14493181662287,344.81232,0.5275,False,315.0879,265.78894,0.89,0.79875,typical
966,261204144,train,1,4,2,1907.0651567945388,116.49259340036572,247.16261,0.315,False,196.01637,223.53595,0.35625,0.65,typical
967,261204147,train,1,4,2,1906.5757505425213,113.05784600821409,297.5094,0.42625,False,209.12955,233.96123,0.4425,0.68625,typical
970,392025820,train,1,4,2,1895.8699823385796,99.38716148840022,226.4466,0.26875,False,220.48248,274.17682,0.515,0.825,typical
971,392025817,train,1,4,2,1896.32033635986,101.91715182685994,284.08395,0.39375,False,214.60141,274.52292,0.47125,0.8275,typical
974,392025807,train,1,4,2,1890.141985623701,105.96437748222387,202.46103,0.2075,False,187.91516,225.5109,0.3075,0.66125,typical
977,261260005,train,1,4,2,1992.9790684386003,140.5752040408404,317.67532,0.47875,False,237.82825,250.54784,0.61875,0.7425,typical
980,261257371,train,1,4,2,1981.3917700846682,138.95248621827676,172.11604,0.13375,False,234.08101,237.87657,0.59,0.7,typical
981,261259999,train,1,4,2,1991.3124881613307,143.45473809919795,320.90607,0.4925,False,260.12448,254.15613,0.72875,0.76875,typical
982,261259992,train,1,4,2,1984.7523231105297,142.8777623590579,237.02153,0.29125,False,198.06607,244.02075,0.36875,0.72,typical
986,261257363,train,1,4,2,1974.7989100080827,139.19599408432194,274.63635,0.37,False,180.5869,262.84747,0.26125,0.79125,typical
988,261257346,train,1,4,2,1967.7902057784845,141.9714313543608,696.4081,0.85875,False,286.68173,218.93706,0.8275,0.61875,typical
989,261257345,train,1,4,2,1965.410332940662,139.88052691215148,672.39264,0.85125,False,294.5434,537.76874,0.84875,0.985,instrument
990,261238873,train,1,4,2,1958.6758863886664,140.59235296110302,873.51184,0.8825,False,787.3121,1594.6522,0.99625,0.99875,both
992,261257342,train,1,4,2,1971.1190949291554,148.93754998534612,287.09692,0.4025,False,182.11307,195.14575,0.27375,0.48625,typical
997,261259947,train,1,4,2,1965.906953979786,158.63038864378655,206.60454,0.22,False,204.20984,131.80826,0.4125,0.22125,typical
998,261257319,train,1,4,2,1962.4256592329425,155.782651199893,227.18988,0.27125,False,238.2316,118.918755,0.62,0.17125,typical
1000,261257335,train,1,4,2,1968.2003197879537,149.11312277068518,192.09402,0.185,False,182.15363,170.79292,0.275,0.38875,typical
1001,261257334,train,1,4,2,1966.0166323022956,149.55223189260659,188.70703,0.1725,False,202.51636,147.25403,0.40375,0.28375,typical
1002,261257321,train,1,4,2,1954.6107729491525,146.58876150351762,1017.9367,0.92125,False,518.93756,1081.9098,0.98,0.995,both
1003,261257317,train,1,4,2,1958.581007497347,153.20536629124462,205.92122,0.2175,False,241.42905,113.13402,0.6425,0.1475,typical
1005,261257305,train,1,4,2,1950.7298371211657,156.90528941152994,274.72388,0.37125,False,407.46997,107.64949,0.96125,0.13125,physics
1006,261238831,train,1,4,2,1944.5371084303088,155.1716624436165,508.7319,0.735,False,344.7874,150.9509,0.9275,0.3,typical
1010,261238882,train,1,4,2,1953.7409628275261,127.81645734942822,1029.7722,0.925,False,323.79755,765.93414,0.90125,0.99375,instrument
1011,261238871,train,1,4,2,1956.8259979461857,139.10762909667912,939.3057,0.90125,False,753.6568,1592.4594,0.995,0.9975,both
1012,261238863,train,1,4,2,1952.0967804520317,139.8148773150313,986.91205,0.91,False,693.92523,1728.9814,0.9925,1.0,both
1016,261238850,train,1,4,2,1942.99852100081,139.3908677835718,571.99646,0.79375,False,255.1705,533.68243,0.70375,0.98375,instrument
1019,261236207,train,1,4,2,1942.8904115937858,129.5642017819124,436.8237,0.65875,False,310.90894,244.5445,0.885,0.72125,typical
1021,261236212,train,1,4,2,1942.2420345759808,125.2598177165782,299.67377,0.43875,False,438.81805,368.39648,0.96875,0.93125,physics
1022,261236204,train,1,4,2,1935.7010758494007,127.09116473461249,355.70276,0.54375,False,295.30402,181.97342,0.8525,0.42625,typical
1024,261236197,train,1,4,2,1934.2589382333542,132.7628712759716,1008.93274,0.91875,False,227.80615,113.24158,0.55875,0.14875,typical
1026,261236189,train,1,4,2,1931.4542700495253,134.85184849685155,206.83043,0.22125,False,193.63882,113.5023,0.34125,0.15125,typical
1027,261236178,train,1,4,2,1928.8629428502552,137.01349999196873,286.23502,0.40125,False,229.51897,74.75807,0.5675,0.04375,typical
1028,261238861,train,1,4,2,1952.322724261617,142.6597818166556,1012.6149,0.92,False,579.0046,1380.3398,0.98875,0.99625,both
1031,261238849,train,1,4,2,1943.7207645317833,142.561970645081,427.2433,0.64125,False,286.19818,264.86575,0.82625,0.79625,typical
1034,261238840,train,1,4,2,1945.731161111574,151.56816491587364,232.16962,0.275,False,293.2106,206.76666,0.8425,0.555,typical
1035,724118541,train,1,4,2,1943.0178605376975,149.40862227590537,4977.92,1.0,True,122.70477,187.81143,0.00625,0.4475,typical
1039,261238822,train,1,4,2,1937.5073243494394,153.91576980232742,469.85046,0.70375,False,359.1365,407.6604,0.9425,0.95,instrument
1042,261238815,train,1,4,2,1931.0278137542207,150.13764884679236,370.83948,0.565,False,257.1402,524.5725,0.71625,0.98125,instrument
1048,261236164,train,1,4,2,1921.3693888302669,142.77734499497564,1135.6946,0.9425,False,136.88094,105.44838,0.03375,0.1225,typical
1049,261236161,train,1,4,2,1923.2006058888016,145.26787832047648,194.52078,0.18875,False,126.50935,105.88986,0.01375,0.1275,typical
1050,261236155,train,1,4,2,1920.4641692051493,146.64376029766873,124.02356,0.03,False,136.77663,84.074356,0.03125,0.06625,typical
1051,261236154,train,1,4,2,1920.9079771902802,147.18637610067233,170.56635,0.1275,False,140.97522,65.67126,0.0475,0.0225,typical
1056,261259927,train,1,4,2,1958.7205529411356,165.57162341909924,1491.8431,0.97625,True,324.5673,143.0329,0.90625,0.26375,typical
1058,261259919,train,1,4,2,1959.6302284210942,168.47087149406974,405.45468,0.61,False,427.09293,149.66054,0.96625,0.29125,physics
1060,261259918,train,1,4,2,1957.9768384088818,167.71386245616898,330.05518,0.5125,False,347.3502,151.19337,0.9325,0.30125,typical
1063,261257295,train,1,4,2,1945.9265060089665,160.7950757592242,189.34093,0.175,False,261.19702,141.48412,0.7325,0.25625,typical
1064,261257289,train,1,4,2,1947.552310776641,166.7067216580584,223.78557,0.26375,False,225.47537,169.38522,0.5425,0.3825,typical
1066,261257282,train,1,4,2,1944.204385251244,169.4391396307561,373.96164,0.56625,False,269.34573,175.29208,0.76625,0.40625,typical
1068,261259901,train,1,4,2,1953.637459185614,176.10084208629902,210.131,0.22625,False,272.27667,207.35143,0.78375,0.55875,typical
1075,261257263,train,1,4,2,1940.741619858095,178.15068963523353,250.3352,0.32625,False,236.01997,157.55215,0.60625,0.33,typical
1076,261257275,train,1,4,2,1942.8996082337103,172.5998139349386,236.83769,0.29,False,305.28738,141.68222,0.87,0.26,typical
1078,261257256,train,1,4,2,1930.5421862767823,170.76503859576158,387.87283,0.58625,False,285.5248,344.6086,0.825,0.915,typical
1079,261257248,train,1,4,2,1927.7147785343664,174.29165139050747,375.44794,0.57,False,232.25775,254.06099,0.58125,0.7675,typical
1081,261257242,train,1,4,2,1924.928888699019,175.56316459688995,1196.3684,0.9525,True,232.86989,219.70874,0.58375,0.63,typical
1082,261257238,train,1,4,2,1925.4316778390018,179.59042286773013,1105.2468,0.93625,False,261.90445,205.33897,0.73625,0.55125,typical
1084,261238813,train,1,4,2,1934.309795117678,155.7600037441529,410.05258,0.6175,False,341.06964,517.3641,0.92375,0.97875,instrument
1089,261238800,train,1,4,2,1931.4420893967267,162.17756820747056,297.78802,0.42875,False,283.3091,329.98508,0.81625,0.90875,typical
1093,261238789,train,1,4,2,1923.7643701370596,161.30837807127324,900.1469,0.8925,False,281.86288,125.55269,0.81375,0.19625,typical
1098,724118860,train,1,4,2,1919.1712090029255,157.58925529567094,2184.0698,0.99,True,278.07947,73.076935,0.79375,0.04125,typical
1100,261236134,train,1,4,2,1912.4405154060364,152.92494038289465,299.20062,0.435,False,234.45355,87.40346,0.595,0.07125,typical
1101,261236126,train,1,4,2,1908.8754747720116,154.2171405234157,1056.8948,0.93,False,205.59904,68.362434,0.4225,0.0275,typical
1108,261236104,train,1,4,2,1905.220076993393,160.92383310242747,368.28647,0.56125,False,216.17268,122.64572,0.485,0.17625,typical
1110,261238771,train,1,4,2,1924.2117162811865,172.45371959840577,346.6057,0.53125,False,232.97331,217.0045,0.58625,0.61125,typical
1112,261238768,train,1,4,2,1921.8861714505135,170.64205136711146,443.1354,0.66875,False,232.95369,252.32207,0.585,0.76,typical
1113,261238765,train,1,4,2,1918.3994635944016,169.00437476896215,462.8101,0.6925,False,227.89777,162.88852,0.56,0.35375,typical
1124,261236073,train,1,4,2,1899.8145316996242,175.87324541236146,332.6147,0.515,False,197.92671,208.37607,0.3675,0.56875,typical
1127,261236069,train,1,4,2,1893.081079534776,170.9538678807443,322.83286,0.49875,False,211.26787,256.47177,0.45625,0.77625,typical
1131,261206566,train,1,4,2,1929.8770170831442,128.11081943795367,554.39905,0.7825,False,218.13673,111.40688,0.5,0.1425,typical
1133,261206573,train,1,4,2,1929.141104005938,123.32207315871196,487.38092,0.71,False,224.61594,207.24207,0.53625,0.5575,typical
1134,261206563,train,1,4,2,1924.5058783698946,126.38083572393387,1030.1421,0.92625,False,256.9888,155.14638,0.71125,0.3175,typical
1139,261206551,train,1,4,2,1920.650402236,131.34608543507653,200.56589,0.2,False,219.47174,123.220726,0.51,0.18125,typical
1144,261204146,train,1,4,2,1913.4829119531664,121.53345885936912,250.09712,0.32375,False,204.65034,185.8206,0.41625,0.435,typical
1146,261204136,train,1,4,2,1905.726776355055,121.9884873705145,246.41989,0.3125,False,150.51294,178.0825,0.08,0.415,typical
1147,261206547,train,1,4,2,1912.555313810767,128.4443828012108,152.9921,0.0925,False,154.93393,129.62416,0.09875,0.21125,typical
1152,261206542,train,1,4,2,1918.1578812580099,137.7958694527803,201.61598,0.20375,False,125.81557,113.32276,0.01125,0.15,typical
1155,261206539,train,1,4,2,1910.6210399794122,133.6612533487944,250.29915,0.325,False,129.19812,126.29562,0.01625,0.2,typical
1156,261206528,train,1,4,2,1909.8584700801377,140.4218090231673,204.06027,0.21125,False,129.2247,58.83916,0.0175,0.01,typical
1158,261206530,train,1,4,2,1913.8790094817116,144.48090727164572,529.9236,0.76125,False,670.7553,102.1893,0.99125,0.10875,physics
1160,261236138,train,1,4,2,1911.263886027745,147.2775496903215,441.83884,0.6675,False,214.76427,145.26657,0.4725,0.27375,typical
1162,261206534,train,1,4,2,1908.3691965289263,135.5637662105605,204.12262,0.2125,False,179.98755,129.93513,0.25875,0.215,typical
1163,261206526,train,1,4,2,1903.5364637467683,134.5061781563738,241.02998,0.3025,False,139.66891,96.91916,0.0425,0.08875,typical
1164,261204107,train,1,4,2,1900.6845191067787,136.60887837175673,262.1498,0.345,False,122.733025,101.45032,0.0075,0.1075,typical
1172,261156262,train,1,4,2,1894.263770826992,118.81039691763814,283.81427,0.3925,False,157.37401,78.12435,0.105,0.04875,typical
1174,261156257,train,1,4,2,1891.429222156547,119.33211821058451,254.79848,0.33375,False,145.81635,76.28302,0.05875,0.04625,typical
1177,261204111,train,1,4,2,1892.1350979711763,125.97504452734442,1494.7277,0.9775,True,234.28172,67.55931,0.59125,0.025,typical
1178,261204102,train,1,4,2,1891.1083727302766,127.86743151891426,490.9863,0.7125,False,249.09944,62.45865,0.68,0.01625,typical
1179,261156251,train,1,4,2,1883.7750427365174,115.85979717398395,241.80989,0.30875,False,160.80637,152.9672,0.12375,0.31,typical
1181,392025793,train,1,4,2,1882.7241337884545,111.96413524759897,207.73422,0.225,False,139.1412,166.59059,0.04,0.37125,typical
1182,392025792,train,1,4,2,1882.5434306065515,112.31155905042127,221.31696,0.255,False,160.05339,162.28049,0.11625,0.35,typical
1185,261156244,train,1,4,2,1879.1618226113658,117.13993857757735,164.50233,0.12,False,154.72975,164.35602,0.09625,0.3625,typical
1186,261156236,train,1,4,2,1880.2646105505603,125.49429778267886,431.67642,0.65,False,159.70076,133.33162,0.115,0.2275,typical
1187,261156227,train,1,4,2,1875.2830963008385,124.50635249838315,204.45218,0.21375,False,132.47372,103.58178,0.0225,0.115,typical
1191,261204084,train,1,4,2,1884.5117478281927,132.78182517721856,290.09845,0.41125,False,183.15526,115.9157,0.28125,0.16125,typical
1196,261156216,train,1,4,2,1875.7576429398823,134.83747805038107,195.47618,0.19125,False,162.59877,187.56538,0.1325,0.44375,typical
1197,261156224,train,1,4,2,1875.481010238898,128.17452241832018,191.98894,0.1825,False,133.57782,150.65991,0.02375,0.29875,typical
1200,261156207,train,1,4,2,1867.8221204937583,130.88614099616646,156.3889,0.09875,False,158.70502,198.10818,0.11125,0.5075,typical
1209,261206521,train,1,4,2,1908.3432648496375,148.22104721527936,656.425,0.84375,False,269.875,139.42111,0.77,0.24875,typical
1210,261206511,train,1,4,2,1905.777206048728,151.42639077486893,990.7345,0.9125,False,1093.82,69.76413,0.99875,0.03375,physics
1211,261236119,train,1,4,2,1905.1163813797743,152.37330262422688,881.6653,0.885,False,411.90805,82.79386,0.96375,0.06,physics
1213,261206507,train,1,4,2,1900.698287664923,149.31806078532546,418.38528,0.63375,False,281.14706,98.99428,0.81,0.09875,typical
1214,261206500,train,1,4,2,1896.03493775229,149.58780479872163,365.77734,0.55625,False,236.31996,105.66528,0.61,0.125,typical
1216,261206503,train,1,4,2,1902.4148411884012,154.78066515233,87.01167,0.005,False,163.2307,139.84279,0.1375,0.2525,typical
1217,261236102,train,1,4,2,1900.467724991635,159.51842883345032,508.57623,0.73375,False,284.19254,133.87836,0.81875,0.23,typical
1219,261206486,train,1,4,2,1895.0169024841878,158.91060326603346,412.5788,0.62,False,331.43774,126.13724,0.91,0.19875,typical
1222,261206479,train,1,4,2,1888.281717661266,158.71695528089634,2335.746,0.9925,True,352.4384,283.3511,0.93875,0.84,typical
1223,261206492,train,1,4,2,1889.1128312952915,148.09389616186596,292.57568,0.41375,False,249.18024,139.59161,0.68125,0.25,typical
1224,261204077,train,1,4,2,1888.2614712487173,145.22610857774177,354.14563,0.54,False,236.43321,120.443665,0.61375,0.1725,typical
1225,261204070,train,1,4,2,1882.3650866784492,145.0415141298535,400.41562,0.60125,False,227.31306,172.6929,0.55375,0.395,typical
1227,261204065,train,1,4,2,1883.1961553944284,150.7511795569016,214.63057,0.235,False,208.46724,150.4368,0.43875,0.2975,typical
